id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1,income_to_loan_ratio,emi_estimate,emi_income_ratio
144367,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,166500,3.75,-0.0857,492.88,360.0,yes,no,not_lpsm,208000.0,sb,sr,home,1u,5940.0,cib,618,cib,65-74,to_inst,80.04807692,north,direct,0,36.0,0.03567567567567568,462.5,0.07786195286195287
67642,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,176500,3.99,1.0437,3248.0,180.0,no,no,not_lpsm,228000.0,sb,pr,home,1u,4140.0,crif,610,exp,55-64,to_inst,77.4122807,south,direct,0,37.0,0.023456090651558074,980.5555555555555,0.2368491680085883
78560,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,486500,3.99,0.239,1917.48,360.0,no,no,lpsm,928000.0,sb,pr,home,1u,5280.0,crif,838,exp,45-54,not_inst,52.42456897,south,direct,0,47.0,0.010853031860226105,1351.388888888889,0.2559448653198653
88901,2019,conforming,joint,no_preapproval,type2,p4,l1,nopc,business,486500,3.99,1.0736,0.0,360.0,no,no,not_lpsm,538000.0,sb,pr,home,1u,5820.0,exp,517,exp,35-44,not_inst,90.42750929,north,direct,0,39.0,0.01196300102774923,1351.388888888889,0.23219740358915616
147986,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,656500,3.625,0.1112,0.0,360.0,no,yes,not_lpsm,1528000.0,sb,pr,home,1u,7380.0,exp,815,cib,65-74,not_inst,42.96465969,south,direct,0,43.0,0.011241431835491242,1823.611111111111,0.24710177657332127
100624,2019,conforming,sex not available,preapproved,type3,p3,l1,nopc,non_business,236500,3.99,0.619,3450.0,300.0,no,no,not_lpsm,238000.0,sb,pr,home,1u,4980.0,crif,677,exp,55-64,to_inst,99.3697479,south,direct,0,61.0,0.021057082452431288,788.3333333333334,0.15829986613119143
43303,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,436500,4.5,-0.0346,4972.0,360.0,no,no,not_lpsm,658000.0,sb,pr,home,1u,5220.0,exp,817,exp,65-74,to_inst,66.33738602,south,direct,0,43.0,0.011958762886597939,1212.5,0.23227969348659003
127791,2019,conforming,sex not available,no_preapproval,type2,p3,l1,nopc,business,266500,4.99,1.033,2403.46,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,5160.0,exp,510,cib,45-54,to_inst,76.58045977,south,direct,0,47.0,0.019362101313320827,740.2777777777778,0.1434646856158484
36126,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,136500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,208000.0,sb,pr,home,1u,2280.0,exp,683,cib,55-64,to_inst,65.625,north,direct,1,44.0,0.016703296703296705,379.1666666666667,0.16630116959064328
147268,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,266500,4.25,0.2229,1250.0,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,7020.0,crif,892,exp,45-54,to_inst,76.58045977,north,direct,0,31.0,0.026341463414634145,740.2777777777778,0.10545267489711935
149270,2019,non_conforming,sex not available,no_preapproval,type2,p1,l1,nopc,business,126500,3.99,0.3858,832.08,324.0,yes,no,not_lpsm,138000.0,sb,pr,home,1u,5820.0,equi,679,exp,45-54,to_inst,91.66666667,south,direct,1,39.0,0.04600790513833992,390.4320987654321,0.06708455305247975
29589,2019,conforming,sex not available,preapproved,type3,p3,l1,nopc,non_business,116500,3.99,1.3594,3150.74,180.0,no,no,not_lpsm,118000.0,sb,pr,home,1u,3480.0,cib,619,exp,>74,to_inst,98.72881356,south,direct,0,30.0,0.029871244635193132,647.2222222222222,0.18598339719029372
125116,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,456500,3.375,-0.2319,0.0,360.0,no,no,not_lpsm,1108000.0,sb,pr,home,1u,13020.0,exp,526,exp,35-44,not_inst,41.20036101,south,direct,0,18.0,0.028521358159912375,1268.0555555555557,0.09739289981225466
86298,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,266500,3.99,0.7621,1580.0,240.0,no,no,not_lpsm,338000.0,sb,pr,home,1u,6300.0,exp,745,cib,25-34,to_inst,78.84615385,north,direct,0,36.0,0.023639774859287054,1110.4166666666667,0.17625661375661378
99980,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,266500,3.99,0.3858,2555.5550000000003,324.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,10260.0,equi,845,exp,55-64,to_inst,75.11160714,south,direct,1,39.0,0.03849906191369606,822.5308641975308,0.08016870021418429
53146,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,626500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,8100.0,equi,639,exp,55-64,to_inst,75.11160714,south,direct,1,39.0,0.012928970470869912,1740.2777777777778,0.21484910836762688
144642,2019,conforming,male,no_preapproval,type2,p4,l1,nopc,business,226500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,218000.0,sb,pr,home,1u,4320.0,exp,637,cib,45-54,not_inst,103.8990826,north,direct,1,53.0,0.019072847682119205,629.1666666666666,0.14564043209876543
38454,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,166500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,238000.0,sb,pr,home,1u,2700.0,exp,717,cib,55-64,to_inst,69.95798319,central,direct,1,54.0,0.016216216216216217,462.5,0.1712962962962963
169573,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,196500,3.99,0.7488,5714.0,360.0,no,no,not_lpsm,238000.0,sb,pr,home,1u,4560.0,crif,752,cib,65-74,to_inst,82.56302521,north,direct,0,39.0,0.023206106870229008,545.8333333333334,0.11970029239766082
117208,2019,conforming,sex not available,preapproved,type1,p4,l1,nopc,non_business,226500,4.25,0.3336,5187.5,360.0,no,no,not_lpsm,428000.0,sb,pr,home,1u,2160.0,cib,803,cib,45-54,to_inst,52.92056075,south,direct,0,46.0,0.009536423841059603,629.1666666666666,0.29128086419753085
145912,2019,non_conforming,sex not available,no_preapproval,type2,p3,l1,nopc,business,86500,4.75,0.3858,1859.44,324.0,yes,no,not_lpsm,108000.0,sb,pr,home,1u,5820.0,equi,849,exp,45-54,to_inst,80.09259259,south,direct,1,39.0,0.06728323699421965,266.9753086419753,0.045872046158414996
117769,2019,non_conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,306500,4.25,0.368,2789.0,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,8100.0,exp,661,exp,45-54,to_inst,88.07471264,central,direct,0,49.0,0.026427406199021206,851.3888888888889,0.10510973936899863
114169,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,196500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,278000.0,sb,pr,home,1u,2880.0,cib,544,cib,45-54,to_inst,70.68345324,south,direct,1,45.0,0.01465648854961832,545.8333333333334,0.18952546296296297
152650,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,286500,4.99,0.7273,9049.38,360.0,no,no,not_lpsm,368000.0,sb,pr,home,1u,4020.0,cib,824,exp,55-64,to_inst,77.85326087,south,direct,0,43.0,0.014031413612565446,795.8333333333334,0.19796849087893864
87694,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,506500,4.625,0.4429,1345.0,360.0,no,no,not_lpsm,818000.0,sb,ir,home,1u,5700.0,crif,609,exp,45-54,not_inst,61.9193154,south,direct,0,48.0,0.01125370187561698,1406.9444444444443,0.24683235867446393
28084,2019,conforming,sex not available,no_preapproval,type3,p1,l1,nopc,non_business,296500,4.75,0.632,342.9,360.0,no,no,not_lpsm,298000.0,sb,pr,home,1u,3720.0,exp,691,exp,25-34,not_inst,99.4966443,south,direct,0,43.0,0.01254637436762226,823.6111111111111,0.22140083632019114
111604,2019,conforming,sex not available,preapproved,type1,p3,l1,nopc,non_business,176500,3.99,0.3858,2555.5550000000003,180.0,no,no,not_lpsm,418000.0,sb,sr,home,1u,5700.0,equi,563,exp,55-64,to_inst,75.11160714,south,direct,1,39.0,0.03229461756373938,980.5555555555555,0.17202729044834308
35146,2019,non_conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,326500,4.375,0.8155,2555.5550000000003,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,7860.0,crif,619,cib,35-44,not_inst,93.82183908,central,direct,0,47.0,0.024073506891271055,906.9444444444445,0.11538733389878428
155243,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,206500,3.99,0.4291,1506.02,360.0,no,no,not_lpsm,358000.0,sb,pr,home,1u,2880.0,crif,821,cib,35-44,to_inst,57.68156425,south,direct,0,48.0,0.013946731234866828,573.6111111111111,0.19917052469135801
132249,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,136500,4.75,0.9206,3212.0,360.0,no,no,not_lpsm,278000.0,sb,pr,home,1u,6540.0,exp,629,cib,55-64,to_inst,49.10071942,north,direct,0,9.0,0.04791208791208791,379.1666666666667,0.057976554536187566
139581,2019,conforming,male,no_preapproval,type3,p3,l1,nopc,non_business,336500,4.75,0.352,3753.91,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,3780.0,exp,506,cib,55-64,to_inst,96.6954023,south,direct,0,47.0,0.011233283803863299,934.7222222222222,0.24728101116990003
157054,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,396500,3.99,0.3858,2555.5550000000003,360.0,no,no,lpsm,568000.0,sb,ir,home,2u,10200.0,crif,900,exp,35-44,not_inst,69.80633803,south,direct,1,41.0,0.025725094577553596,1101.388888888889,0.10797930283224401
68602,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,256500,3.99,0.3858,2555.5550000000003,360.0,no,no,lpsm,418000.0,sb,pr,home,1u,4860.0,equi,559,exp,45-54,to_inst,75.11160714,south,direct,1,39.0,0.018947368421052633,712.5,0.14660493827160495
78283,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,396500,3.625,0.0105,6693.63,360.0,no,no,not_lpsm,908000.0,sb,pr,home,1u,4200.0,exp,880,exp,65-74,to_inst,43.66740088,south,direct,0,42.0,0.010592686002522068,1101.388888888889,0.26223544973544977
51737,2019,conforming,sex not available,no_preapproval,type2,p3,l1,nopc,business,196500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,208000.0,sb,pr,home,2u,3300.0,cib,534,cib,25-34,to_inst,94.47115385,south,direct,1,47.0,0.016793893129770993,545.8333333333334,0.16540404040404041
159769,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,526500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,748000.0,sb,pr,home,2u,5100.0,cib,882,exp,65-74,to_inst,70.38770053,south,direct,1,49.0,0.009686609686609686,1462.5,0.2867647058823529
45805,2019,conforming,joint,no_preapproval,type1,p4,l2,nopc,non_business,686500,4.0,-0.1262,4289.5,360.0,no,no,not_lpsm,898000.0,sb,pr,home,1u,11640.0,exp,730,exp,35-44,not_inst,76.44766147,north,direct,0,45.0,0.016955571740713764,1906.9444444444443,0.16382684230622374
71284,2019,conforming,sex not available,preapproved,type1,p3,l1,nopc,non_business,266500,3.75,0.1331,5234.0,360.0,no,no,not_lpsm,338000.0,sb,pr,home,1u,4800.0,cib,545,cib,45-54,to_inst,78.84615385,south,direct,0,36.0,0.01801125703564728,740.2777777777778,0.15422453703703703
98593,2019,conforming,sex not available,no_preapproval,type2,p3,l1,nopc,business,286500,4.49,1.0729,347.5,360.0,no,no,not_lpsm,338000.0,sb,pr,home,1u,6480.0,cib,550,exp,45-54,to_inst,84.76331361,south,direct,0,53.0,0.02261780104712042,795.8333333333334,0.12281378600823045
154817,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,366500,3.625,-0.046,1250.0,360.0,no,no,not_lpsm,428000.0,sb,pr,home,1u,9540.0,exp,847,cib,65-74,to_inst,85.63084112,north,direct,0,46.0,0.0260300136425648,1018.0555555555555,0.10671441882133706
34792,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,236500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,8880.0,equi,871,exp,45-54,to_inst,75.11160714,north,direct,1,39.0,0.03754756871035941,656.9444444444445,0.07398023023023023
100110,2019,non_conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,516500,4.5,0.9038,6354.0,360.0,no,no,not_lpsm,658000.0,sb,pr,home,1u,7320.0,crif,845,cib,45-54,to_inst,78.49544073,south,direct,0,44.0,0.014172313649564375,1434.7222222222222,0.1960003035822708
86516,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,396500,4.99,0.5282,4084.74,360.0,no,no,not_lpsm,978000.0,sb,pr,home,1u,5760.0,cib,784,exp,65-74,to_inst,40.54192229,north,direct,0,37.0,0.014527112232030265,1101.388888888889,0.1912133487654321
57653,2019,conforming,joint,no_preapproval,type1,p1,l2,nopc,non_business,176500,3.99,0.0119,4234.38,360.0,no,no,not_lpsm,238000.0,sb,pr,home,1u,2820.0,crif,883,exp,>74,to_inst,74.15966387,north,direct,0,45.0,0.015977337110481587,490.27777777777777,0.17385736800630416
49652,2019,conforming,sex not available,no_preapproval,type3,p3,l1,nopc,non_business,286500,3.625,-0.0848,0.0,360.0,no,no,not_lpsm,398000.0,sb,pr,home,1u,7080.0,exp,555,exp,35-44,to_inst,71.98492462,south,direct,0,37.0,0.024712041884816755,795.8333333333334,0.11240583804143127
135638,2019,conforming,joint,preapproved,type1,p1,l1,nopc,non_business,476500,3.625,-0.0284,2022.48,360.0,no,no,not_lpsm,538000.0,sb,pr,home,1u,11460.0,exp,852,exp,35-44,not_inst,88.56877323,north,direct,0,40.0,0.024050367261280167,1323.611111111111,0.11549835175489626
157090,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,276500,3.5,-0.0708,4185.0,324.0,yes,no,not_lpsm,528000.0,sb,pr,home,1u,9900.0,exp,720,cib,35-44,not_inst,52.36742424,north,direct,0,18.0,0.03580470162748644,853.395061728395,0.08620152138670657
90524,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,276500,3.99,-0.0393,5252.83,360.0,no,no,not_lpsm,368000.0,sb,pr,home,1u,8220.0,cib,700,exp,35-44,to_inst,75.13586957,north,direct,0,15.0,0.02972875226039783,768.0555555555555,0.09343741551770748
87185,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,406500,3.625,0.0454,0.0,360.0,no,no,not_lpsm,558000.0,sb,pr,home,1u,6660.0,crif,626,exp,45-54,not_inst,72.84946237,north,direct,0,38.0,0.016383763837638378,1129.1666666666667,0.16954454454454457
109579,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,266500,3.875,0.1227,0.0,360.0,no,no,not_lpsm,428000.0,sb,pr,home,1u,4260.0,exp,787,cib,45-54,not_inst,62.26635514,north,direct,0,40.0,0.01598499061913696,740.2777777777778,0.17377412623891497
132928,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,216500,4.125,0.8599,5138.51,360.0,no,no,not_lpsm,338000.0,sb,pr,home,1u,7380.0,exp,566,exp,45-54,not_inst,64.05325444,north,direct,0,22.0,0.034087759815242494,601.3888888888889,0.08148900933453779
81852,2019,non_conforming,sex not available,no_preapproval,type2,p4,l1,nopc,business,266500,4.5,1.433,1254.87,360.0,no,no,not_lpsm,518000.0,sb,pr,home,1u,4320.0,exp,864,exp,55-64,to_inst,51.44787645,south,direct,0,36.0,0.01621013133208255,740.2777777777778,0.17136059670781895
117309,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,266500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,338000.0,sb,sr,home,1u,6720.0,crif,572,cib,65-74,to_inst,78.84615385,north,direct,1,45.0,0.02521575984990619,740.2777777777778,0.1101603835978836
26079,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,216500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,3600.0,equi,669,exp,55-64,to_inst,75.11160714,north,direct,1,39.0,0.016628175519630486,601.3888888888889,0.1670524691358025
104840,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,396500,3.99,0.2327,1889.5,360.0,no,no,not_lpsm,498000.0,sb,pr,home,1u,9600.0,crif,507,exp,55-64,to_inst,79.6184739,north,direct,0,19.0,0.02421185372005044,1101.388888888889,0.11472800925925926
30780,2019,conforming,joint,no_preapproval,type3,p1,l1,nopc,non_business,526500,3.25,-0.2297,0.0,360.0,no,no,not_lpsm,578000.0,sb,pr,home,1u,9720.0,exp,759,exp,25-34,not_inst,91.0899654,south,direct,0,57.0,0.018461538461538463,1462.5,0.15046296296296297
101597,2019,conforming,male,preapproved,type1,p1,l1,nopc,non_business,626500,3.75,0.4892,16810.0,360.0,no,yes,not_lpsm,778000.0,sb,pr,home,1u,9300.0,crif,715,exp,>74,to_inst,80.52699229,north,direct,0,43.0,0.014844373503591381,1740.2777777777778,0.18712664277180407
41566,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,536500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,1008000.0,sb,pr,home,1u,8940.0,crif,897,exp,45-54,not_inst,53.22420635,south,direct,1,45.0,0.016663560111835975,1490.2777777777778,0.16669773800646284
80527,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,366500,3.75,0.2085,795.0,360.0,no,no,not_lpsm,388000.0,sb,pr,home,1u,3720.0,exp,805,cib,25-34,to_inst,94.45876289,north,direct,0,49.0,0.01015006821282401,1018.0555555555555,0.27367084826762245
62891,2019,conforming,male,preapproved,type3,p3,l1,nopc,non_business,126500,3.99,0.3858,2555.5550000000003,180.0,no,no,not_lpsm,268000.0,sb,pr,home,1u,3360.0,crif,846,cib,55-64,to_inst,47.20149254,south,direct,1,26.0,0.026561264822134386,702.7777777777778,0.20916005291005293
152313,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,346500,3.99,0.5843,7208.75,324.0,no,no,not_lpsm,458000.0,sb,pr,home,1u,6300.0,exp,698,cib,35-44,to_inst,75.65502183,south,direct,0,32.0,0.01818181818181818,1069.4444444444443,0.16975308641975306
72901,2019,conforming,sex not available,no_preapproval,type2,p4,l1,nopc,business,306500,3.99,0.3858,2555.5550000000003,360.0,no,yes,not_lpsm,418000.0,sb,pr,home,1u,0.0,equi,689,exp,25-34,not_inst,75.11160714,south,direct,1,39.0,0.0,851.3888888888889,inf
161011,2019,conforming,joint,no_preapproval,type2,p4,l1,nopc,business,336500,3.25,0.4159,2106.3,360.0,yes,yes,not_lpsm,378000.0,sb,pr,home,1u,5520.0,cib,574,exp,35-44,not_inst,89.02116402,north,direct,0,41.0,0.01640416047548291,934.7222222222222,0.16933373590982287
55969,2019,conforming,male,no_preapproval,type3,p4,l1,nopc,non_business,236500,3.49,-0.3076,591.98,360.0,no,no,not_lpsm,228000.0,sb,pr,home,1u,5820.0,exp,520,cib,45-54,to_inst,103.7280702,north,direct,0,39.0,0.024608879492600422,656.9444444444445,0.112877052310042
66533,2019,non_conforming,sex not available,preapproved,type1,p4,l1,nopc,non_business,136500,3.875,0.8912,5188.75,180.0,no,no,not_lpsm,238000.0,sb,ir,home,1u,13320.0,crif,852,cib,45-54,to_inst,57.35294118,south,direct,0,47.0,0.09758241758241758,758.3333333333334,0.05693193193193193
60027,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,136500,5.125,1.2801,3448.2,360.0,no,no,not_lpsm,188000.0,sb,pr,home,1u,3600.0,crif,708,cib,55-64,to_inst,72.60638298,south,direct,0,46.0,0.026373626373626374,379.1666666666667,0.10532407407407408
167839,2019,conforming,male,no_preapproval,type3,p3,l1,nopc,non_business,176500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,418000.0,sb,pr,home,1u,4380.0,equi,754,exp,65-74,to_inst,75.11160714,north,direct,1,39.0,0.02481586402266289,490.27777777777777,0.11193556570268899
131251,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,396500,3.75,0.0729,0.0,360.0,no,no,not_lpsm,488000.0,sb,pr,home,1u,3960.0,crif,720,exp,35-44,not_inst,81.25,north,direct,0,45.0,0.009987389659520807,1101.388888888889,0.27812850729517397
90568,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,486500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,528000.0,sb,pr,home,1u,5940.0,exp,515,cib,65-74,to_inst,92.14015152,north,direct,1,60.0,0.012209660842754369,1351.388888888889,0.2275065469509914
56559,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,306500,3.99,0.3858,2555.5550000000003,180.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,9000.0,equi,531,exp,55-64,to_inst,75.11160714,south,direct,1,39.0,0.02936378466557912,1702.7777777777778,0.18919753086419755
99816,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,506500,4.0,-0.19,5795.0,360.0,no,no,not_lpsm,688000.0,sb,pr,home,1u,6600.0,cib,532,cib,25-34,not_inst,73.61918605,south,direct,0,36.0,0.013030602171767028,1406.9444444444443,0.21317340067340065
33059,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,726500,4.0,0.4254,0.0,360.0,no,no,not_lpsm,768000.0,sb,pr,home,1u,14580.0,exp,510,exp,35-44,not_inst,94.59635417,south,direct,0,39.0,0.020068823124569854,2018.0555555555557,0.1384125895442768
146107,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,206500,3.75,0.2171,1250.0,360.0,no,no,not_lpsm,338000.0,sb,pr,home,1u,3180.0,cib,529,cib,35-44,to_inst,61.09467456,south,direct,0,49.0,0.015399515738498789,573.6111111111111,0.18038085255066386
139503,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,276500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,348000.0,sb,pr,home,1u,3660.0,exp,684,cib,65-74,to_inst,79.45402299,south,direct,1,52.0,0.013236889692585895,768.0555555555555,0.20985124468731026
